text,label
"bir ortopedi, iki nöroloji ve bir de enfeksiyon hastalıkları uzmanına gitmiş ama tedavilerden hiçbiri etki göstermemiş.",açıklama
"son nörolojist her iki kolda da aralıklı hissizlik belirlemiş, aynı zamanda el felci.",açıklama
herhangi bir üst motor nöron belirtisi yok.,açıklama
"felç paraneoplastik olabilir, en iyi cerrah bile göğüs dokusunun tüm hücrelerini ortadan kaldıramaz.",tanı
"cerrahi boşluklar temiz görünüyor; lenfadenopati yok, kitle yok, hiçbir şey yok, bu kanser değil.",tanı
maggie zaten birden çok seks partneri olduğunu itiraf etti.,açıklama
zaten bu yüzden test uyguladık ve ondaki belirtilere frengi veya diğer cinsel yolla bulaşan hastalığın neden olmadığına karar verdik.,açıklama
cinsel yolla bulaşan hastalıklar riskli seksteki tek risk değildir.,açıklama
"susuzluk, bunaltı, saldırganlık ve sağ elde spastik kore belirtileri var.",açıklama
streptokok enfeksiyonun var ve antibiyotikleri aldığın sürece sadece önümüzdeki 24 saat için bulaşıcı.,tanı
kutner hastayı hemodiyalize aldı ve laboratuvarda adamın ilaca ne karıştırdığını bulmaya çalışıyor.,açıklama
kanının tamamen temizlenmesi birkaç saat daha alacak.,açıklama
körlük hemodiyalizin yarattığı bir komplikasyon olabilir ama diyalizat bileşimi seviyeyi geçmemişti.,açıklama
kearns-sayre sendromu belirtilere uyuyor ama ailesinde kearns hastalığı olan kimse yok.,tanı
"ms veya vasküler problemler daha uygun, elleri ve gözleri etkileyebilirler.",tanı
boya kan dolaşımına girdiği zaman biraz acıtabilir.,açıklama
"koroidal bölge iyi görünüyor, boya retinal kılcal damar yatağına ulaştı ve sızıntı yok.",açıklama
"bu vasküler bir problem olmadığı anlamına geliyor, vasküler bir problemi zaten iyileştirebiliriz.",açıklama
"floresein anjiyogram temizdi, sızıntı yok, yara yok, kesinlikle vasküler bir problem değil.",açıklama
"maküler bozulma veya optik sinir yangısı belirtisi yok, gözleri tamamen normal.",açıklama
"mrida bir şey bulamadık, plak belirtisi yok, yani ms değil.",tanı
"flasid felç hakkında yalan söyleyemezsin, ya bir konversiyon bozukluğu varsa?",soru
bağlanma sorunları ve manasız şekilde herkese doğru söyleme saplantısı kesinlikle psikolojik bir durum gibi geliyor.,tanı
"ben psikolojik bir danışman ayarlayayım, anti-depresanlara başlatsın.",tedavi
"aklı vücudunu aldatıyor, bizim de onun aklını aldatmamız gerekiyor.",açıklama
bulaşıcı paraparezi tedavin etki göstermedikçe jane odana giremez.,açıklama
"lenf nodları nefes yolunu tıkıyorlar, hemen entübe etmeliyiz!",açıklama
"şişmiş lenfler nefes yolunu tıkıyordu, alkol kullanarak indirdik, şu an kendi başına nefes alabiliyor.",açıklama
şişmiş lenf nodları bunun psikolojik olmadığını anlatıyor.,açıklama
"spor salonları her zaman temiz değildir, bu bir mantar enfeksiyonu olabilir.",tanı
"ateş yok, yükseltilmiş akyuvar sayımı yok.",açıklama
"eğer benim saplantılarım olmasaydı, onda sarkoidoz olduğunu bilemeyecektin.",tanı
ace seviyeleri sarkoidoz için çok düşüktü.,açıklama
"ciğerler temiz, sızma veya alveoler kanama yok.",açıklama
sarkoidoz testleri negatif çıktı ama şimdi gözlerinde kanama var.,açıklama
"dalak hasarı olabilir, tüberküloz, gaucher hastalığı, ttp, hemolitik üremik sendrom, sepsis veya lupus olabilir.",tanı
"bulaşıcı ektima, herhangi bir temasta kurdeşen, grip belirtisi ve boğaz ağrısına neden olur.",açıklama
basenlerdeki sertleşmenin nedenini bulabilmek için tüm vücutta bir kemik taraması yaptık ve sorunlu bölge yok.,açıklama
ikinci derece karbonik anhidraz eksikliği olmalı çünkü osteopetrozun bilinen diğer nedenleri tedavi edilemez.,tanı
"ca-2 eksikliği proteinleri karıştıran genetik bir düzensizliktir, eğer kan testi pozitif çıkarsa kemik iliği nakli gerekecek.",açıklama
"bağış bankası clevelandda 49 yaşında bir adam buldu, altıda beş hla uyumu olan birisi.",açıklama
"bağış bankasını unutabilirsiniz, ca-2 eksikliği yok, yapabileceğimiz en iyi şey onu rahat ettirmek.",açıklama
"annenin tümörünü kesip alacağız ve kemoterapiye başlatacağız, geriye kalan tüm belirtilerin yok olması gerekiyor.",tedavi
kanın soğuk havayla temas ettiğinde donduğu için kanaman durdu.,açıklama
pervane femoral arterini kesmiş.,açıklama
soğuk çarpması çok kötü görünmüyor ama arterini hemen onarmam gerekiyor.,tanı
yapıştırıcı bu ısı şartlarında arterini onarmanın en iyi yolu.,açıklama
"kan akışı iyi görünüyor, ayağının düzelecektir.",açıklama
"apandisit veya safra taşı olabilir, ya da böbrek taşı.",tanı
"orada apandisit olduysa apandisti patlar ve ölür, bu konuda yapabileceğimiz bir şey yok.",açıklama
"eğer taşı varsa ağrı kesici alır, taş düşer ve bir şey yapmamız gerekmez.",tedavi
böbrek taşlarının çoğu kalsiyum içerikli ve iyi huyludur.,açıklama
çok fazla seks üriner sistem enfeksiyonuna neden olabilir ki bu da enfeksiyona bağlı strüvit taşına neden olabilir.,açıklama
bazı jeolojik aletler taşı ve buzu bizim böbrek taşlarını kırdığımız yöntemlerle parçalar.,açıklama
intravenöz olarak 500 miligram amoxicillin verin.,tedavi
"çatlak detektörü yumurtayı kırmayı başarırsa, böbreğinizdeki taşı da kırabilir.",açıklama
strüvit taşlarının seks yapmayan insanlarda da görülme ihtimali var.,açıklama
üriner enfeksiyonum yok ve idrar yaparken ağrım yok.,açıklama
test sonuçlarını beklerken benim haklı olduğumu kanıtlamak için intravenöz cefuroxime başla.,tedavi
biyokimya sonuçların böbrek fonksiyonlarının kötüleştiğini gösteriyor.,açıklama
böbrek fonksiyonlarının kötüleşmesi safra taşının sebep olduğu kusmaya bağlı sıvı eksikliğinden olabilir.,açıklama
bir saat sonra sıvı yüklemesi yaptıktan sonra testi tekrarlayacağım.,tedavi
cefuroxime almaya başladıktan sonra herhangi bir düzelme oldu mu?,soru
bunun anlamı damar yolunu sol koluna açmış olması gerekir.,açıklama
"ben rahatsızlanmadan hemen önce ekibimdekilerden birinin femoral arteri kesildi, cefuroximee onun ihtiyacı var.",açıklama
"nefes borun sola kaymış, bu sağ akciğerinin söndüğü anlamına gelir.",tanı
iğneyi midklavikuler hatta ikinci ve üçüncü kaburganın arasına saplamanı istiyorum.,test/prosedür
"sağ yan ağrısı, kusma ve şimdi herhangi bir travma olmadan akciğer hasarı var.",açıklama
"böbrek fonksiyonların kötüleşmeye devam ediyor, bu da böbreklerinde bir sorun olduğu anlamına gelir.",tanı
"seni oraya göndermeden önce ppd yaptılar mı, tüberküloz değil.",açıklama
"kanser bütün semptomları açıklıyor, böbreklerinde ya da akciğerlerindeki pıhtı atmış bir tümör.",tanı
"ileri görüntüleme yapmak için herhangi bir ekipmanın yok, aynı zamanda biyopsi yapacak cerrah da yok.",açıklama
büyümüş mediastinal lenf nodu lenfoma olabilir ama biyopsi olmadan doğrulayamayız.,tanı
röntgen filmlerinde anormal lenf nodu görünmüyor ama anormal lenf nodu röntgende görünmese bile hissedilebilir.,açıklama
"ön servikal lenf nodlarıyla başlıyorum, kafanı çevir ve scm kasının yerini sapta.",açıklama
"axiller lenf nodlarında bir şey var mı, her iki taraf da temiz.",açıklama
"derin bir nefes al ve iğneyi lenf nodunun içine sok, şırıngayı geri çekmelisin.",test/prosedür
"wilson biyopsinde inflamasyon belirtileri buldu, buna böbrek yetmezliğini de eklersek otoimmün bir hastalığı işaret eder.",tanı
"muhtemelen sle veya vaskülit, ikisinin de tedavisi prednisone, yüz miligramla başla.",tanı
"otoimmün hastalıklar temel olarak inflamasyonun kontrolden çıkmasıdır, tedavide aşırı soğuk uygulaması kullanılır.",açıklama
"otoimmün hastalık ana seviyesi ile tespit edilir, ana testinden önce de insanlar otoimmün hastalıklara yakalanıyordu.",açıklama
"l.e. prep testi negatif çıktı, bu yüzden otoimmün değil.",açıklama
otoimmün bir hastalığın varsa soğuğa maruz kalınca böbrek ağrının azalması gerek.,açıklama
"kemik iliğinden parçalar dolaşımına sızıyorlar, bu yağ embolileri böbreklerinde, akciğerlerinde ve beyninde tıkanıklığa neden oldu.",tanı
kalbi durmaksızın hızlı atıyor. buna neyin sebep olduğunu bilmiyoruz.,değerlendirme
otobüs kazasında her iki böbreğini de kaybetti.,açıklama
femoral arterini parçaladı.,açıklama
"arteri onardık, böbrekleri için diyalize aldık.",tedavi
potasyumuna baktınız mı?,değerlendirme
"adenozin ve verapamil verdik, bir saat önce swan kateteri yerleştirdik.",tedavi
koroner anjiyografi?,test/prosedür
hemodinamik olarak stabil.,değerlendirme
v-fib!,tanı
"kalbi yeniden başlatırsanız hızlı atmaya devam eder, serbest radikaller üretir ve beynini öldürür.",tedavi
koruyucu hipotermi.,tedavi
vücut sıcaklığını doksana düşürün.,tedavi
travma önceden var olan bir kalp hastalığını tetiklemiş olmalı.,açıklama
bir pıhtılaşma bozukluğu bunu açıklayabilir.,değerlendirme
ekg olmaz. kalp çalışmıyor.,değerlendirme
ona anjiyogram yapın.,test/prosedür
toksikoloji testi yapacağım.,test/prosedür
hipotalamusa doğrudan uygulanan elektriksel uyarılar detaylı anıları ortaya çıkarabilir.,tedavi
zaten hasarlı bir kafatasına delik açıp elektrik vermek çok dinlendirici!.,değerlendirme
beyin aktivitesi arttı.,değerlendirme
"reçeteli diyet hapları. ssrilar, amfetaminler.",açıklama
diyet hapları mitral kapakta yapısal hasara yol açar.,açıklama
bt çekebilmek için onu tekrar ısıtmalıyız.,test/prosedür
göğsünü açıp pulmoner vene parmakla bakın.,tedavi
sarılık var.,tanı
karaciğeri çalışmıyor.,tanı
karaciğer yetmezliği bunun yayıldığını gösterir.,açıklama
karaciğer ve kalp yetmezliği antitripsin eksikliği anlamına gelebilir.,değerlendirme
karaciğerine iğne batırabiliriz.,test/prosedür
akciğerlerini sıvı ile doldurun.,tedavi
hapşırma yeni bir semptom. burun akıntısı enfeksiyon olabilir.,değerlendirme
balgamda kan parazit anlamına gelebilir.,değerlendirme
hepatit b.,açıklama
iv interferon başlatın.,tedavi
karaciğer biyopsisi infiltrasyon ve hafif inflamasyon gösterdi.,tanı
daha yakından bakın. bir döküntü.,tanı
grip döküntüsüne benziyor.,değerlendirme
dermatomiyozit.,tanı
interferona alerjik reaksiyon olabilir.,değerlendirme
"belki döküntü değil, apse olabilir.",tanı
"iğne batırın, eğer irin varsa haklıdır.",test/prosedür
"fluktuan değil. berrak, irin değil.",test/prosedür
rocky mountain benekli ateşi.,tanı
tedavi edilebilir. doksisiklin.,tedavi
kalbini yeniden başlatmak onu öldürebilir.,değerlendirme
önce kan kültürü alın.,test/prosedür
test etmenin en hızlı yolu tedavi etmektir.,değerlendirme
eegsi yavaşladı.,değerlendirme
kalbini yeniden başlatacağız.,tedavi
antibiyotiklerin işe yarayıp yaramadığını bilmeliyiz.,değerlendirme
"anemi, bradikardi ve karın ağrısı psikiyatrik semptomlar değildir, bu yüzden tıbbi bir neden aramalıyız.",tanı
"çok seyahat ediyor, belki de amfetamin kullanıyordur, insanlar bunları nane gibi tüketebiliyor.",değerlendirme
sürekli dışarıda olması ve kötü beslenmesi ciddi bir b12 eksikliğine yol açmış olabilir.,tanı
"b12 seviyesini yükseltin ve belirtilerin düzelip düzelmediğine bakın, en hızlı test tedavidir.",tedavi
pankreasta insülinoma olabilir ve bu da hipoglisemiye neden olarak semptomları açıklayabilir.,tanı
"harika, şimdi herkes biliyor, hastanın kariyerini savunmak aslında senin kendi sorunlarını yansıtman.",açıklama
"b12 eksikliği ciddi olabilir, enjeksiyon yaptım ve yatakta kalmanız gerekiyor.",tedavi
uyku eksikliği halüsinasyonlara neden olabilir ama sizin durumunuz daha ciddi görünüyor.,tanı
"bu bir bağırsak hareketi değil, ciddi bir rektal kanama söz konusu.",tanı
b12 eksikliği ani semptomlara neden olabilir ama bu kadar kanama normal değil.,açıklama
"hastam feminist savaşta ama savaş bitti, bu da ilerleme sayılır.",açıklama
hastada rektal kanama var ve kalp hızı beklenenden düşük.,tanı
kolonoskopi ve endoskopi yaptık ama kanamanın kaynağını bulamadık.,test/prosedür
bt taraması yapılmalı ama endoskopinin gösterdiğinden fazlasını göstermeyebilir.,test/prosedür
pozitif test hormon dengesizliğini gösteriyor olabilir ve bu kalp hızını etkileyebilir.,tanı
"hamilelik testi pozitif çıktı, bu bazı semptomları açıklayabilir.",tanı
hamilelik hormonu yüksek ama ultrason bebeği göstermiyor.,açıklama
hastanın hamile olmadığını düşünüyorsun çünkü yanlış yere bakıyorsun.,açıklama
fetüs bağırsakta gelişiyor ve bu da kanamaya neden oluyor.,tanı
fetüsü çıkarmamız gerekiyor yoksa hasta ölecek.,tedavi
bu cerrahi yüksek riskli ve hasta bunu bilmek zorunda.,değerlendirme
bağırsaktan plasentayı ayırıyoruz ama ciddi kanama var.,tedavi
"kan basıncı düşüyor, hızlı müdahale etmeliyiz.",tanı
"kalsiyum klorür verin, pıhtılaşmayı artırmamız gerekiyor.",tedavi
"dalak hassas, sıkarsak yırtılabilir.",değerlendirme
"hasta sürekli göz kırpıyor, nörolojik bir sorun olabilir.",tanı
"kalp hızı düşmeye devam ediyor, atropin işe yaramıyor.",tanı
kalp ritmini korumak için pacing wire yerleştirmeliyiz.,tedavi
multipl skleroz kalp hızını ve göz kırpmayı açıklayabilir.,tanı
ms için interferon başlatabiliriz.,tedavi
"insanlar hak ettiklerini değil olanı alır, bu tıpta da böyledir.",açıklama
amiloidoz protein birikimiyle açıklanabilir ve semptomlara neden olabilir.,açıklama
romatoid artrit amiloidoza neden olabilir.,açıklama
ailevi akdeniz ateşi de bir neden olabilir.,açıklama
lenfoma da olası nedenlerden biridir.,açıklama
bu morluklar aslında lepra lezyonları.,açıklama
"antibiyotik ve prednizon verin, hızla düzelecek.",tedavi
lepra sinirleri etkileyerek kalp hızını düşürmüş.,açıklama
"bu tür lepra cildi güzelleştirir, kozmetik avantaj sayılır.",açıklama
kemoterapi bazı bakterileri öldürüp geçici iyileşme sağlayabilir.,açıklama
bulgular lenfoma ile uyumlu olabilir ama kesin değil.,tanı
acı evrenseldir ama insanlar bundan kaçmak için taşınmayı seçer.,açıklama
onunla konuşmalı ve duygularını açıkça ifade etmelisin.,açıklama
"üzgünüm demek hiçbir şeyi değiştirmez, özellikle de hasta ölmüşse.",açıklama
sinir sistemi hastalığı ilerleyici olabilir ve tüm fonksiyonları etkileyebilir.,tanı
"ölmek her şeyi değiştirir, neredeyse ölmek hiçbir şeyi değiştirmez.",açıklama
bradikardi devam ediyor ve nedenini bulmamız gerekiyor.,tanı
cerrahi sorun değilse başka sistemik neden aramalıyız.,açıklama
sinir büyümesi tüm semptomları açıklayabilir.,açıklama
ben doktorum. beş yıl önce kornea nakli oldunuz mu? o donörden organ nakli alan diğer herkes ya öldü ya da ölmek üzere. korkutmak istemem ama diğerleri de kendini iyi hissediyordu.,değerlendirme
"bağışlanan organların kendisi etkilenmemiş. bu, aldıkları şeyin doğrudan donörün kanından geldiği anlamına gelir.",açıklama
kornea nakilleri kansızdır. bu da appleın büyük olasılıkla iyi olacağı anlamına gelir.,değerlendirme
"vicodin, opioidler, biraz da b12 aldım. öğleden sonra küçük bir itişe ihtiyacım oluyor. bununla ilgili bir sorunun mu var?",açıklama
"biraz önce öldüğünü sanıyordun. kör olmak aslında iyi haber. ama o da yanlış. bu bir halüsinasyondu; halüsinasyon beyin işidir, değil mi?",tanı
"gözbebekleri genişlemişti ama ellerini indirmedi. bu, kısa süreli dikkat kaybıyla giden temporal lob nöbeti demek.",tanı
akciğer iltihabı pankreas yetmezliğinin geri döndürülebilir bir komplikasyonu. eğer sebebi bulursak bu onun en iyi şansı.,açıklama
"metastaz, süslü adıyla her yere bulaşmak demektir. metabolik hastalıklar uzmanlaşır, kanser ise her sahada oynar.",açıklama
acıdığı yeri bize söylemesi gerekiyor. bu yüzden uyanık kalmalı.,açıklama
gözbebekleri dilateydi. kas tonusunu korudu ama kısa süreli dikkat dağıldı; bu temporal lob nöbeti.,tanı
bu bir şey. yani bir şey için tedavi etmeliyiz. kanser için kemoterapiye başlıyoruz.,tedavi
testler hastanın daha sağlıklı olduğunu gösteriyor ama sonra tekrar kötüleşip ölecek. kanser değil; sadece kanser gibi davranıyor ve tedaviye de kanser gibi yanıt veriyor.,açıklama
"tedavi onun kanser olabileceğini kanıtlar, kanser olduğunu değil. kanser gibi yürüyen, kanser gibi konuşan ama kanser olmayan şeyi bulmalıyız.",açıklama
"nöral ağ bize nöronların ne kadar hızlı ateşlendiğini gösterecek. eğer arada beyin olmayan bir beyin dokusu varsa, normal dürtüler oraya çekilecek ve nereden keseceğimizi göreceğiz.",açıklama
"semptomların ani başlaması görsel agnoziyi düşündürüyor, bu genellikle inme ya da beyin tümörüyle ilişkilidir ama mr bunu doğrulamadı.",tanı
kurşun zehirlenmesi görsel agnozi yapabilir ama kan testlerinde kurşun çıkması gerekir.,tanı
"nörolojik semptom var ama nörolojik neden yok, bu da toksin ya da ilaç ihtimalini güçlendiriyor.",tanı
"kavernöz anjiyom sızıntı yapabilir, kan emilince basınç azalır ve semptomlar kaybolabilir.",tanı
"deneysel ilaçlar test ediliyorsa, standart testlerde görünmezler ve ciddi nörolojik etkiler yaratabilirler.",tanı
görüntülemede hiçbir şey çıkmadı ama yine de beyin tümörü gibi davranıp cerrahi düşünmek zorundayız.,tanı
üç farklı deneysel ilaç birlikte alındığında beklenmeyen etkileşimler oluşabilir ve nöbetlere yol açabilir.,açıklama
hiçbir ilaç tek başına nöbet yapmaz ama kombinasyonları ciddi nöbetlere neden olabilir.,tanı
tüm ilaçları sistemden temizlemek için hastayı diyalize alıyoruz.,tedavi
"hızlı detoks aritmi, yeni nöbet ya da karaciğer yetmezliği riski taşır.",değerlendirme
ilaçları tamamen kesmek yerine kontrollü azaltarak detoks yapmak daha güvenli olabilir.,tedavi
hastayı tekrar düşük dozda ilaçlara alıp yavaşça kesmek en güvenli yöntem olabilir.,tedavi
"boyun şişliği hava yolunu kapatıyor, acil trakeotomi yapmalıyız.",tanı
anatomik işaretleri bulamıyoruz ama kesmek zorundayız yoksa hasta nefes alamayacak.,tedavi
"trombüs ve chagas negatif, bu yüzden enfeksiyon ihtimali hl masada.",tanı
"bağışıklık sistemi aşırı çalışıyor olabilir, sitokin fırtınası böyle tablo yapabilir.",tanı
ilaçları kestikten sonra yeni semptomlar başladıysa bu yoksunluk belirtisi olabilir.,tanı
vicodin alıyorum çünkü bazen iş için küçük bir desteğe ihtiyaç duyuyorum.,tedavi
hastanın davranış değişiklikleri hormon dengesizliğini düşündürüyor.,tanı
ani davranış değişiklikleri ve kontrol kaybı nörolojik bir sendromu işaret ediyor olabilir.,tanı
"temporal lob hasarı kluver-bucy sendromuna yol açabilir, bu da davranış değişiklikleri yapar.",tanı
eğer beyni erirse kendi ellerini yemeye çalışır ama en azından kız arkadaşı ilgilenir.,açıklama
deneysel ilaçlar kalpte aritmi oluşturup beyne giden kanı azaltıyor olabilir.,tanı
bu ihtimali doğrulamak için ep çalışması yapıp kalp ritmini incelemeliyiz.,test/prosedür
kalbe üç elektrot kateter yerleştirip elektriksel aktiviteyi ölçüyoruz.,tedavi
"hasta v-tache giriyor, kalp ritmi ciddi şekilde bozulmuş durumda.",tanı
defibrilatörle ritmi normale döndürmeye çalışıyoruz.,tedavi
saç renginin değişmesi genetik ya da hormonal bir soruna işaret edebilir.,tanı
waardenburg sendromu hem pigment hem kalp ritmi sorunlarına neden olabilir.,tanı
çinde bir tapınakta eğildikten sonra aniden kan kustu ve bilincini kaybetti.,açıklama
çinli cerrahlar hastanın bağırsağının bir kısmını kesti ancak ağrısı eskisinden daha kötü.,açıklama
meckel divertikülü çıkarılmadıysa bu durum şiddetli ağrı ve kanamaya yol açabilir.,hipotez
"divertikül kolonoskopi için çok yukarıda, hemen ultrasonla kontrol edelim.",talimat
"hastada şiddetli öksürük var, bu da iskemik bağırsağa yol açan hipoperfüzyonu açıklar.",açıklama
akciğer tutulumu henüz çok şiddetli değil ancak hastanın solunumu izlenmeli.,açıklama
sars olasılığına karşı hastaya ribavirin ve interferon tedavisi başlatın.,talimat
hemşireler kaçtığına göre bu bağışıklık globülini iğnesini bana sen yapacaksın.,açıklama
"hastanın nabzı hızlanıyor, taşikardisi var ve durumu hızla kötüleşiyor.",açıklama
"hastanın karaciğeri iflas ediyor, bu belirtiler sars tablosuyla kesinlikle uyuşmuyor.",açıklama
"hepatik vende büyük bir pıhtı saptandı, chase pıhtıyı çekerek organı kurtardı.",açıklama
sigara içmesi genetik bir bozuklukla birleşince hastayı bir pıhtı makinesine dönüştürmüş.,hipotez
hangi genetik pıhtılaşma defektine sahip olduğunu bulmak için tam kan paneli yapın.,talimat
"kan yaymasında şistositler var, bu dic olduğunu ve kanser riski taşıdığını gösterir.",açıklama
"hasta çok genç, düşük beyaz kan hücresi sayısıyla birlikte lösemi ihtimali var.",açıklama
şiddetli karın ağrısı gastrointestinal bir tümörün belirtisi olabilir.,açıklama
ultrasonun gözden kaçırabileceği küçük tümörleri bulmak için abdominal ct çekin.,talimat
kan sızıntısını durdurmak için hastaya altı ünite taze donmuş plazma ffp verdik.,açıklama
üst batın taramasında pankreasın baş kısmında büyük bir kitle görünüyor.,açıklama
"bu kitle sıvı dolu, yani bu bir kist; çapı sekiz santimetrenin üzerinde.",açıklama
buhar silindiri gibi çalışan bir kist tüm organların işleyişini bozuyor olabilir.,hipotez
"hastanın kasları istemsizce titriyor, bu tipik bir alkol yoksunluğu dts belirtisidir.",açıklama
"hastanın idrarı koyu kahverengi, bu böbreklerinin iflas etmeye başladığını gösterir.",açıklama
öğleden sonra böbrek değerleri normaldi ama şu an hızla düşüyor.,açıklama
fenobarbital koması hem yoksunluk krizini çözer hem de prosedür için hastayı sabitler.,talimat
üç boyutlu ekokardiyografi sol atriyumda büyük bir kitle olduğunu gösteriyor.,açıklama
görüntü atriyal miksomaya benziyor ancak ultrason görüntüleri çok grenli çıkmış.,açıklama
"görüntüdeki grenler aslında demir birikimi lekeleri, bu da pankreas yetmezliğine yol açıyor.",açıklama
aşırı demir yüklemesi hem organ yetmezliği hem de açıklanamayan pıhtılaşma yapar.,hipotez
hastanın dişlerinde renk değişikliği olup olmadığını kontrol etmemiz gerekiyor.,açıklama
"hasta mri cihazında kusuyorsa hemşireler temizlesin, taramaya devam edin.",talimat
ailesi evlatlık olduğu için bu genetik hastalığı onlardan almamış olabilir.,açıklama
belki de biyolojik ailesi ona bebekken toksik bir madde vermiştir.,hipotez
tapınaktaki buddha heykeli mıknatıslıydı ve iğneyi beyninde daha derine itti.,açıklama
"hemen kafatasının röntgenini çekin, iğnelerin yerini görmemiz lazım.",talimat
"mri cihazını çalıştırmayın, mıknatıs iğneleri hastanın beyninde hareket ettirip onu öldürür.",talimat
bebekken yumuşak fontanelden içeri itilen iğneler saçlar büyüyünce gizlenmiş.,açıklama
iğneler yıllardır oradaymış ama heykelin mıknatısı onları sinir merkezine itmiş.,açıklama
beyindeki bu baskı sempatik sinir sistemini bozarak bağırsak iskemisine yol açmış.,açıklama
iğneler cerrahi operasyonla çıkarılacak ve hasta tamamen sağlığına kavuşacak.,açıklama
"kızımız çok kırılgan, biyolojik ailesinin onu öldürmeye çalıştığını bilmemeli.",açıklama
"iğne doğrudan beynindeki bağımlılık merkezine baskı yapıyormuş, bu onun suçu değil.",açıklama
"babamdan aldığım dna örneği benimle uyuşmuyor, biyolojik babam o değilmiş.",açıklama
annem de babamdan nefret ediyormuş ki beni bir başkasından yapmış.,açıklama
ameliyat sonrası hastayı yavaşça komadan uyandırmalıyız.,talimat
demir birikimi hastanın tüm hayati organlarını yavaşça zehirlemiş.,hipotez
karaciğerdeki tıkanıklık aslında tüm vücuttaki pıhtılaşma sorununun bir parçası.,açıklama
beyin sapındaki iğnelerin tam koordinatlarını belirlemek için kontrastlı tarama yapın.,talimat
bağırsak iskemisi tedavi edilmezse doku ölümü nekroz gerçekleşebilir.,açıklama
gizem çözüldü; hastayı hasta eden şey biyolojik ailesinin ona bıraktığı metalik bir hediye.,açıklama
"gözlerindeki kuruluk korneada ülserleşmeye yol açabilir, floresan boyama ile kontrol edin.",talimat
"akciğer kistleri nefes almasını engelliyor, akciğer kapasitesi %40ın altına düşmüş.",açıklama
böbrek kanallarındaki kalsiyum birikintileri cerrahi olarak temizlenmezse kalıcı böbrek hasarı oluşur.,talimat
"tükürük bezlerinin otoimmün saldırıya uğraması, ağız içindeki candida enfeksiyonunun asıl sebebidir.",hipotez
"ana ve rf testleri pozitif çıktı, bu sistemik bir otoimmün bozukluğun kesin kanıtıdır.",açıklama
bağışıklık sistemini baskılamak için yüksek doz steroid tedavisine hemen başlayın.,talimat
"ekgde ventriküler taşikardi belirtileri var, potasyum dengesizliği kalbi zorluyor.",açıklama
potasyum seviyelerini yükseltmek için hastaya intravenöz potasyum takviyesi yapmalıyız.,talimat
tükürük üretimini uyarmak için hastaya pilokarpin reçete edilmeli.,talimat
el titremelerim ve koordinasyon kaybım hastalığın progresif evreye girdiğini gösteriyor.,açıklama
huntington hastalığında nörodejenerasyon geri döndürülemez ama semptomlar yönetilebilir.,açıklama
"akciğer zarı ile kist arasında hava kaçağı var, göğüs tüpü takılması gerekiyor.",açıklama
kistlerin yayılımını ve derinliğini görmek için kontrastlı akciğer mri çekilsin.,talimat
"kemik iliği yeni kan hücresi üretemiyor, hastanın hemoglobin değerleri kritik düzeyde.",açıklama
gözlerdeki inflamasyonu azaltmak için siklosporin içerikli damlalar kullanılmalı.,talimat
anemiye bağlı gelişen hipoksi hastanın sürekli uyku halinde olmasını açıklıyor.,açıklama
göz yaşınız yoksa hayatın dramasıyla nasıl başa çıkacaksınız merak ediyorum.,açıklama
ağızdaki yaygın mantar enfeksiyonu için intravenöz flukanazol tedavisine geçiyoruz.,talimat
"böbrek distal tübüllerindeki hasar, kanın ph dengesinin bozulmasına yol açıyor.",açıklama
düşük kalsiyum seviyeleri hastada şiddetli kemik ağrılarına ve spazmlara neden olur.,açıklama
mantar kolonizasyonunu engellemek için nistatin içeren ağız gargarası kullanılmalı.,talimat
otoimmün saldırı damar çeperlerini bozarak vaskülite ve dolayısıyla pıhtılaşmaya neden olabilir.,açıklama
huntington hastalarında striatumdaki nöron kaybı istemsiz hareketleri tetikler.,açıklama
"havayolu tamamen daraldı, derhal endotrakeal tüp ile havayolu güvenliğini sağlayın.",talimat
"böbrek parankimindeki kalsifikasyonlar, kronik böbrek yetmezliğine gidişatı hızlandırıyor.",açıklama
tükürük ve gözyaşı bezlerindeki inflamasyonu baskılamak için oral prednizolon başlayın.,talimat
karaciğer damarlarındaki pıhtı budd-chiari asit birikimine ve siroza yol açabilir.,açıklama
yeni pıhtı oluşumunu engellemek için hastaya düşük moleküler ağırlıklı heparin başlayın.,talimat
ağız kuruluğu ve tat alma kaybı hastada ciddi iştahsızlığa ve kilo kaybına neden olur.,açıklama
ekzokrin bezlerin yetersizliği deride aşırı kuruma ve kaşıntıya pruritus yol açıyor.,açıklama
huntingtonda motor kontrol kaybı başladığında günlük aktiviteler imkansız hale gelir.,açıklama
keratokonjonktivitis sicca riskini azaltmak için saat başı suni gözyaşı damlatın.,talimat
renal ultrasonografi böbrek medullasında multipl kalsifikasyon odakları saptadı.,açıklama
"elektrolit dengesizliği, sinirsel iletimi bozarak hastada nöbet benzeri ataklar yapabilir.",açıklama
sjogren sendromuna bağlı kronik yorgunluk sendromu hastanın yaşam kalitesini düşürüyor.,açıklama
"anti-fosfolipid antikorlarının varlığı, hastada tekrarlayan pıhtılaşma riskini artırıyor.",açıklama
otoimmün yıkımı durdurmak için pulse metilprednizolon tedavisine geçilmeli.,talimat
kistik yapılar bronşlarda obstrüksiyon yaratarak hastada ekspiratuar hırıltıya neden oluyor.,açıklama
